stock,date,time,sentiment,year,month,day,open,high,low,close,adj_close,volume
AAPL,2023-12-21,02:59:18,inconclusive,2023,12,21,196.100006,197.080002,193.500000,194.679993,194.431885,46482500
AAPL,2023-02-22,15:16:25,inconclusive,2023,02,22,,,,,,
AAPL,2023-11-29,17:59:23,inconclusive,2023,11,29,190.899994,192.089996,188.970001,189.369995,189.128662,43014200
AAPL,2024-02-13,15:28:40,true,2024,02,13,185.770004,186.210007,183.509995,185.039993,185.039993,56529500
AAPL,2023-06-01,17:12:15,inconclusive,2023,06,01,177.699997,180.119995,176.929993,180.089996,179.381607,68901800
AAPL,2023-11-15,16:54:56,inconclusive,2023,11,15,187.850006,189.500000,187.779999,188.009995,187.770386,53790500
AAPL,2023-09-06,03:34:42,inconclusive,2023,09,06,188.399994,188.850006,181.470001,182.910004,182.436539,81755800
AAPL,2023-06-12,23:57:56,inconclusive,2023,06,12,181.270004,183.889999,180.970001,183.789993,183.067062,54274900
AAPL,2024-01-09,02:05:47,true,2024,01,09,183.919998,185.149994,182.729996,185.139999,184.904053,42841800
AAPL,2023-10-25,17:23:57,inconclusive,2023,10,25,171.880005,173.059998,170.649994,171.100006,170.657120,57157000
AAPL,2023-09-17,03:02:52,false,2023,09,17,176.479996,176.500000,173.820007,175.009995,174.556992,109205100
AAPL,2024-01-29,04:40:17,inconclusive,2024,01,29,192.009995,192.199997,189.580002,191.729996,191.485657,47145600
AAPL,2023-06-20,21:29:48,inconclusive,2023,06,20,184.410004,186.100006,184.410004,185.009995,184.282257,49799100
AAPL,2024-01-16,01:01:05,inconclusive,2024,01,16,182.160004,184.259995,180.929993,183.630005,183.395981,65603000
AAPL,2023-11-06,06:42:02,inconclusive,2023,11,06,176.380005,179.429993,176.210007,179.229996,178.766068,63841300
AAPL,2023-05-06,18:09:29,true,2023,05,06,170.979996,174.300003,170.759995,173.570007,172.648483,113316400
AAPL,2023-11-15,14:11:57,inconclusive,2023,11,15,187.850006,189.500000,187.779999,188.009995,187.770386,53790500
AAPL,2023-09-14,09:07:25,inconclusive,2023,09,14,174.000000,176.100006,173.580002,175.740005,175.285110,60895800
AAPL,2023-11-10,02:55:46,false,2023,11,10,183.970001,186.570007,183.529999,186.399994,186.162445,66133400
AAPL,2023-12-01,13:03:42,inconclusive,2023,12,01,190.330002,191.559998,189.229996,191.240005,190.996292,45679300
AAPL,2023-04-13,03:16:48,inconclusive,2023,04,13,161.630005,165.800003,161.419998,165.559998,164.681000,68445600
AAPL,2023-02-21,21:12:55,inconclusive,2023,02,21,,,,,,
AAPL,2023-12-26,17:55:24,inconclusive,2023,12,26,193.610001,193.889999,192.830002,193.050003,192.803986,28919300
AAPL,2023-10-24,23:04:06,inconclusive,2023,10,24,173.050003,173.669998,171.449997,173.440002,172.991058,43816600
AAPL,2023-09-13,16:52:16,false,2023,09,13,176.509995,177.300003,173.979996,174.210007,173.759079,84267900
AAPL,2023-10-26,13:03:07,inconclusive,2023,10,26,170.369995,171.380005,165.669998,166.889999,166.458008,70625300
AAPL,2023-05-24,20:39:25,inconclusive,2023,05,24,171.089996,172.419998,170.520004,171.839996,171.164063,45143500
AAPL,2023-05-05,20:47:11,true,2023,05,05,170.979996,174.300003,170.759995,173.570007,172.648483,113316400
AAPL,2023-05-08,17:34:09,inconclusive,2023,05,08,172.479996,173.850006,172.110001,173.500000,172.578827,55962800
AAPL,2024-02-01,22:42:19,inconclusive,2024,02,01,183.990005,186.949997,183.820007,186.860001,186.621872,64885400
AAPL,2024-01-14,15:16:45,inconclusive,2024,01,14,186.059998,186.740005,185.190002,185.919998,185.683060,40444700
AAPL,2023-08-03,15:33:05,false,2023,08,03,191.570007,192.369995,190.690002,191.169998,190.418030,61235200
AAPL,2023-03-30,23:50:36,inconclusive,2023,03,30,161.529999,162.470001,161.270004,162.360001,161.497971,49501700
AAPL,2023-05-28,01:04:26,inconclusive,2023,05,28,173.320007,175.770004,173.110001,175.429993,174.739929,54835000
AAPL,2024-01-28,05:28:20,false,2024,01,28,194.270004,194.759995,191.940002,192.419998,192.174774,44594000
AAPL,2023-07-20,23:19:54,inconclusive,2023,07,20,195.089996,196.470001,192.500000,193.130005,192.370331,59581200
AAPL,2023-10-18,18:44:43,false,2023,10,18,175.580002,177.580002,175.110001,175.839996,175.384842,54764400
AAPL,2024-02-01,05:25:16,inconclusive,2024,02,01,183.990005,186.949997,183.820007,186.860001,186.621872,64885400
AAPL,2023-03-14,17:48:15,inconclusive,2023,03,14,151.279999,153.399994,150.100006,152.589996,151.779831,73695900
AAPL,2023-09-13,23:54:50,false,2023,09,13,176.509995,177.300003,173.979996,174.210007,173.759079,84267900
AAPL,2023-08-02,14:20:17,false,2023,08,02,195.039993,195.179993,191.850006,192.580002,191.822495,50389300
AAPL,2023-05-05,14:45:38,inconclusive,2023,05,05,170.979996,174.300003,170.759995,173.570007,172.648483,113316400
AAPL,2023-06-01,18:42:24,false,2023,06,01,177.699997,180.119995,176.929993,180.089996,179.381607,68901800
AAPL,2024-01-23,03:59:40,inconclusive,2024,01,23,195.020004,195.750000,193.830002,195.179993,194.931259,42355600
AAPL,2024-01-10,23:45:05,inconclusive,2024,01,10,184.350006,186.399994,183.919998,186.190002,185.952713,46792900
AAPL,2023-05-25,22:43:54,inconclusive,2023,05,25,172.410004,173.899994,171.690002,172.990005,172.309555,56058300
AAPL,2023-10-13,17:25:31,inconclusive,2023,10,13,181.419998,181.929993,178.139999,178.850006,178.387070,51427100
AAPL,2023-06-19,17:52:35,inconclusive,2023,06,19,,,,,,
AAPL,2023-04-25,20:35:31,inconclusive,2023,04,25,165.190002,166.309998,163.729996,163.770004,162.900497,48714100
AAPL,2023-08-16,09:50:47,inconclusive,2023,08,16,177.130005,178.539993,176.500000,176.570007,176.112961,46964900
AAPL,2024-02-10,02:25:08,false,2024,02,10,188.649994,189.990005,188.000000,188.850006,188.850006,45155200
AAPL,2023-07-13,22:10:09,inconclusive,2023,07,13,190.500000,191.190002,189.779999,190.539993,189.790497,41342300
AAPL,2024-01-22,01:19:49,inconclusive,2024,01,22,192.300003,195.330002,192.259995,193.889999,193.642899,60133900
AAPL,2024-02-09,17:51:07,inconclusive,2024,02,09,188.649994,189.990005,188.000000,188.850006,188.850006,45155200
AAPL,2023-09-20,21:59:49,inconclusive,2023,09,20,179.259995,179.699997,175.399994,175.490005,175.035751,58436200
AAPL,2023-11-03,21:16:37,inconclusive,2023,11,03,174.240005,176.820007,173.350006,176.649994,176.192734,79763700
AAPL,2023-12-04,13:37:47,inconclusive,2023,12,04,189.979996,190.050003,187.449997,189.429993,189.188583,43389500
AAPL,2023-03-10,17:05:21,true,2023,03,10,150.210007,150.940002,147.610001,148.500000,147.711548,68572400
AAPL,2023-05-24,19:12:54,inconclusive,2023,05,24,171.089996,172.419998,170.520004,171.839996,171.164063,45143500
AAPL,2024-02-09,19:53:27,true,2024,02,09,188.649994,189.990005,188.000000,188.850006,188.850006,45155200
AAPL,2024-02-18,00:21:33,inconclusive,2024,02,18,183.419998,184.850006,181.669998,182.309998,182.309998,49701400
AAPL,2023-11-10,21:23:32,true,2023,11,10,183.970001,186.570007,183.529999,186.399994,186.162445,66133400
AAPL,2023-08-01,23:07:24,inconclusive,2023,08,01,196.240005,196.729996,195.279999,195.610001,194.840561,35175100
AAPL,2023-03-09,23:42:35,true,2023,03,09,153.559998,154.539993,150.229996,150.589996,149.790466,53833600
AAPL,2023-05-03,20:46:13,true,2023,05,03,169.500000,170.919998,167.160004,167.449997,166.560944,65136000
AAPL,2023-10-05,21:05:26,true,2023,10,05,173.789993,175.449997,172.679993,174.910004,174.457260,48527900
AAPL,2023-05-05,12:55:36,false,2023,05,05,170.979996,174.300003,170.759995,173.570007,172.648483,113316400
AAPL,2023-05-25,14:45:08,false,2023,05,25,172.410004,173.899994,171.690002,172.990005,172.309555,56058300
AAPL,2023-12-21,20:31:11,false,2023,12,21,196.100006,197.080002,193.500000,194.679993,194.431885,46482500
AAPL,2023-12-09,12:49:23,inconclusive,2023,12,09,194.199997,195.990005,193.669998,195.710007,195.460587,53377300
AAPL,2023-09-14,02:24:02,inconclusive,2023,09,14,174.000000,176.100006,173.580002,175.740005,175.285110,60895800
AAPL,2024-01-30,02:24:20,inconclusive,2024,01,30,190.940002,191.800003,187.470001,188.039993,187.800354,55859400
AAPL,2023-10-15,20:00:54,inconclusive,2023,10,15,181.419998,181.929993,178.139999,178.850006,178.387070,51427100
AAPL,2023-08-17,03:38:05,inconclusive,2023,08,17,177.139999,177.509995,173.479996,174.000000,173.549622,66062900
AAPL,2023-04-11,16:29:24,inconclusive,2023,04,11,162.350006,162.360001,160.509995,160.800003,159.946259,47644200
AAPL,2024-01-09,02:05:47,true,2024,01,09,183.919998,185.149994,182.729996,185.139999,184.904053,42841800
AAPL,2023-05-06,02:06:13,inconclusive,2023,05,06,170.979996,174.300003,170.759995,173.570007,172.648483,113316400
AAPL,2024-02-08,02:32:42,false,2024,02,08,189.389999,189.539993,187.350006,188.320007,188.080017,40962000
AAPL,2023-07-30,21:37:50,inconclusive,2023,07,30,194.669998,196.630005,194.139999,195.830002,195.059708,48291400
AAPL,2024-01-03,15:51:58,inconclusive,2024,01,03,184.220001,185.880005,183.429993,184.250000,184.015198,58414500
AAPL,2023-09-12,19:33:53,false,2023,09,12,179.490005,180.130005,174.820007,176.300003,175.843674,90370200
AAPL,2023-06-06,14:42:07,inconclusive,2023,06,06,179.970001,180.119995,177.429993,179.210007,178.505081,64848400
AAPL,2023-06-06,11:08:58,inconclusive,2023,06,06,179.970001,180.119995,177.429993,179.210007,178.505081,64848400
AAPL,2023-06-05,18:44:00,false,2023,06,05,182.630005,184.949997,178.039993,179.580002,178.873627,121946500
AAPL,2023-09-07,16:31:51,false,2023,09,07,175.179993,178.210007,173.539993,177.559998,177.100388,112488800
AAPL,2024-01-11,14:56:22,false,2024,01,11,186.539993,187.050003,183.619995,185.589996,185.353485,49128400
AAPL,2024-02-10,22:15:43,inconclusive,2024,02,10,188.649994,189.990005,188.000000,188.850006,188.850006,45155200
AAPL,2024-01-22,02:35:51,inconclusive,2024,01,22,192.300003,195.330002,192.259995,193.889999,193.642899,60133900
AAPL,2023-11-02,21:04:09,inconclusive,2023,11,02,175.520004,177.779999,175.460007,177.570007,177.110367,77334800
AAPL,2024-01-15,18:46:37,inconclusive,2024,01,15,,,,,,
AAPL,2023-05-04,14:29:19,inconclusive,2023,05,04,164.889999,167.039993,164.309998,165.789993,164.909744,81235400
AAPL,2024-02-13,02:54:20,false,2024,02,13,185.770004,186.210007,183.509995,185.039993,185.039993,56529500
AAPL,2023-09-14,09:07:25,inconclusive,2023,09,14,174.000000,176.100006,173.580002,175.740005,175.285110,60895800
AAPL,2024-02-15,22:10:21,true,2024,02,15,183.550003,184.490005,181.350006,183.860001,183.860001,65434500
AAPL,2023-09-13,06:02:07,inconclusive,2023,09,13,176.509995,177.300003,173.979996,174.210007,173.759079,84267900
AAPL,2023-09-27,22:33:01,false,2023,09,27,172.619995,173.039993,169.050003,170.429993,169.988846,66921800
AAPL,2024-01-16,01:01:05,inconclusive,2024,01,16,182.160004,184.259995,180.929993,183.630005,183.395981,65603000
AAPL,2023-05-23,12:30:34,inconclusive,2023,05,23,173.130005,173.380005,171.279999,171.559998,170.885162,50747300
AAPL,2023-09-07,23:42:26,false,2023,09,07,175.179993,178.210007,173.539993,177.559998,177.100388,112488800
AAPL,2023-11-02,16:51:37,false,2023,11,02,175.520004,177.779999,175.460007,177.570007,177.110367,77334800
AAPL,2023-09-08,15:28:20,inconclusive,2023,09,08,178.350006,180.240005,177.789993,178.179993,177.718781,65551300
AAPL,2023-06-02,15:05:17,false,2023,06,02,181.029999,181.779999,179.259995,180.949997,180.238220,61945900
AAPL,2023-12-04,05:18:15,inconclusive,2023,12,04,189.979996,190.050003,187.449997,189.429993,189.188583,43389500
AAPL,2023-02-22,17:47:53,inconclusive,2023,02,22,,,,,,
AAPL,2023-06-05,18:50:30,inconclusive,2023,06,05,182.630005,184.949997,178.039993,179.580002,178.873627,121946500
AAPL,2023-06-30,23:11:59,inconclusive,2023,06,30,191.630005,194.479996,191.259995,193.970001,193.207016,85069600
AAPL,2023-10-02,03:03:20,inconclusive,2023,10,02,171.220001,174.300003,170.929993,173.750000,173.300247,52164500
AAPL,2023-09-20,21:59:49,false,2023,09,20,179.259995,179.699997,175.399994,175.490005,175.035751,58436200
AAPL,2024-02-03,07:11:38,true,2024,02,03,179.860001,187.330002,179.250000,185.850006,185.613159,102518000
AAPL,2024-02-01,15:45:49,inconclusive,2024,02,01,183.990005,186.949997,183.820007,186.860001,186.621872,64885400
AAPL,2023-10-11,01:33:33,true,2023,10,11,178.199997,179.850006,177.600006,179.800003,179.334595,47551100
AAPL,2023-06-06,22:25:56,false,2023,06,06,179.970001,180.119995,177.429993,179.210007,178.505081,64848400
AAPL,2023-08-04,16:34:24,false,2023,08,04,185.520004,187.380005,181.919998,181.990005,181.274139,115799700
AAPL,2023-06-05,22:23:32,false,2023,06,05,182.630005,184.949997,178.039993,179.580002,178.873627,121946500
AAPL,2024-02-15,15:02:28,inconclusive,2024,02,15,183.550003,184.490005,181.350006,183.860001,183.860001,65434500
AAPL,2023-07-03,12:00:03,false,2023,07,03,193.779999,193.880005,191.759995,192.460007,191.702957,31458200
AAPL,2023-11-01,14:22:11,false,2023,11,01,171.000000,174.229996,170.119995,173.970001,173.519684,56934900
AAPL,2023-05-03,20:46:13,true,2023,05,03,169.500000,170.919998,167.160004,167.449997,166.560944,65136000
AAPL,2023-04-10,08:58:32,false,2023,04,10,161.419998,162.029999,160.080002,162.029999,161.169708,47716900
AAPL,2024-01-14,04:29:51,inconclusive,2024,01,14,186.059998,186.740005,185.190002,185.919998,185.683060,40444700
AAPL,2023-06-05,12:41:56,true,2023,06,05,182.630005,184.949997,178.039993,179.580002,178.873627,121946500
AAPL,2023-06-30,11:49:32,inconclusive,2023,06,30,191.630005,194.479996,191.259995,193.970001,193.207016,85069600
AAPL,2023-12-27,16:47:24,inconclusive,2023,12,27,192.490005,193.500000,191.089996,193.149994,192.903839,48087700
AAPL,2023-08-10,19:54:01,true,2023,08,10,179.479996,180.750000,177.600006,177.970001,177.269943,54686900
AAPL,2023-06-01,18:42:24,false,2023,06,01,177.699997,180.119995,176.929993,180.089996,179.381607,68901800
AAPL,2024-01-08,10:32:29,false,2024,01,08,182.089996,185.600006,181.500000,185.559998,185.323517,59144500
AAPL,2023-06-04,17:05:50,false,2023,06,04,181.029999,181.779999,179.259995,180.949997,180.238220,61945900
AAPL,2023-04-08,17:46:30,false,2023,04,08,162.429993,164.960007,162.000000,164.660004,163.785767,45390100
AAPL,2023-08-10,04:38:04,inconclusive,2023,08,10,179.479996,180.750000,177.600006,177.970001,177.269943,54686900
AAPL,2023-09-12,20:58:51,inconclusive,2023,09,12,179.490005,180.130005,174.820007,176.300003,175.843674,90370200
AAPL,2023-09-08,04:05:12,inconclusive,2023,09,08,178.350006,180.240005,177.789993,178.179993,177.718781,65551300
AAPL,2023-06-30,20:52:09,true,2023,06,30,191.630005,194.479996,191.259995,193.970001,193.207016,85069600
AAPL,2023-04-23,14:05:16,inconclusive,2023,04,23,165.050003,166.449997,164.490005,165.020004,164.143860,58337300
AAPL,2023-05-06,03:45:30,inconclusive,2023,05,06,170.979996,174.300003,170.759995,173.570007,172.648483,113316400
AAPL,2023-09-29,02:24:56,inconclusive,2023,09,29,172.020004,173.070007,170.339996,171.210007,170.766846,51814200
AAPL,2023-08-08,21:22:45,inconclusive,2023,08,08,179.690002,180.270004,177.580002,179.800003,179.092758,67823000
AAPL,2023-06-20,02:45:59,inconclusive,2023,06,20,184.410004,186.100006,184.410004,185.009995,184.282257,49799100
AAPL,2023-12-01,13:03:42,inconclusive,2023,12,01,190.330002,191.559998,189.229996,191.240005,190.996292,45679300
AAPL,2024-02-07,22:53:23,inconclusive,2024,02,07,190.639999,191.050003,188.610001,189.410004,189.168625,53439000
AAPL,2023-06-27,03:04:15,true,2023,06,27,185.889999,188.389999,185.669998,188.059998,187.320267,50730800
AAPL,2024-01-17,20:02:55,inconclusive,2024,01,17,181.270004,182.929993,180.300003,182.679993,182.447189,47317400
AAPL,2023-06-06,14:00:57,inconclusive,2023,06,06,179.970001,180.119995,177.429993,179.210007,178.505081,64848400
AAPL,2023-07-19,17:12:14,inconclusive,2023,07,19,193.100006,198.229996,192.649994,195.100006,194.332565,80507300
AAPL,2023-12-26,16:26:56,true,2023,12,26,193.610001,193.889999,192.830002,193.050003,192.803986,28919300
AAPL,2023-12-13,21:59:47,inconclusive,2023,12,13,195.089996,198.000000,194.850006,197.960007,197.707718,70404200
AAPL,2023-06-05,22:46:14,inconclusive,2023,06,05,182.630005,184.949997,178.039993,179.580002,178.873627,121946500
AAPL,2024-01-22,01:19:49,inconclusive,2024,01,22,192.300003,195.330002,192.259995,193.889999,193.642899,60133900
AAPL,2023-12-24,18:49:27,true,2023,12,24,195.179993,195.410004,192.970001,193.600006,193.353287,37122800
AAPL,2024-01-07,09:19:12,inconclusive,2024,01,07,181.990005,182.759995,180.169998,181.179993,180.949097,62303300
AAPL,2023-11-09,18:05:21,false,2023,11,09,182.960007,184.119995,181.809998,182.410004,181.937836,53763500
AAPL,2024-01-17,18:50:46,inconclusive,2024,01,17,181.270004,182.929993,180.300003,182.679993,182.447189,47317400
AAPL,2024-01-30,14:43:56,inconclusive,2024,01,30,190.940002,191.800003,187.470001,188.039993,187.800354,55859400
AAPL,2024-02-13,15:28:40,true,2024,02,13,185.770004,186.210007,183.509995,185.039993,185.039993,56529500
AAPL,2024-02-15,01:58:11,inconclusive,2024,02,15,183.550003,184.490005,181.350006,183.860001,183.860001,65434500
AAPL,2024-02-09,15:02:56,inconclusive,2024,02,09,188.649994,189.990005,188.000000,188.850006,188.850006,45155200
AAPL,2023-03-22,02:20:14,inconclusive,2023,03,22,159.300003,162.139999,157.809998,157.830002,156.992035,75701800
AAPL,2023-08-03,19:33:44,true,2023,08,03,191.570007,192.369995,190.690002,191.169998,190.418030,61235200
AAPL,2024-01-18,22:39:35,inconclusive,2024,01,18,186.089996,189.139999,185.830002,188.630005,188.389618,78005800
AAPL,2023-05-06,18:09:29,true,2023,05,06,170.979996,174.300003,170.759995,173.570007,172.648483,113316400
AAPL,2023-05-29,16:55:23,inconclusive,2023,05,29,,,,,,
AAPL,2023-07-03,08:02:35,inconclusive,2023,07,03,193.779999,193.880005,191.759995,192.460007,191.702957,31458200
AAPL,2023-08-16,09:50:47,inconclusive,2023,08,16,177.130005,178.539993,176.500000,176.570007,176.112961,46964900
AAPL,2023-04-17,15:21:24,inconclusive,2023,04,17,165.089996,165.389999,164.029999,165.229996,164.352737,41516200
AAPL,2023-08-16,00:10:38,inconclusive,2023,08,16,177.130005,178.539993,176.500000,176.570007,176.112961,46964900
AAPL,2023-12-22,11:22:07,inconclusive,2023,12,22,195.179993,195.410004,192.970001,193.600006,193.353287,37122800
AAPL,2024-02-15,17:48:49,false,2024,02,15,183.550003,184.490005,181.350006,183.860001,183.860001,65434500
AAPL,2023-05-05,20:47:11,true,2023,05,05,170.979996,174.300003,170.759995,173.570007,172.648483,113316400
AAPL,2024-02-14,18:03:06,inconclusive,2024,02,14,185.320007,185.529999,182.440002,184.149994,184.149994,54630500
AAPL,2023-11-15,19:42:46,false,2023,11,15,187.850006,189.500000,187.779999,188.009995,187.770386,53790500
AAPL,2023-12-27,22:19:57,inconclusive,2023,12,27,192.490005,193.500000,191.089996,193.149994,192.903839,48087700
AAPL,2023-12-27,22:05:30,inconclusive,2023,12,27,192.490005,193.500000,191.089996,193.149994,192.903839,48087700
AAPL,2023-06-08,21:09:25,inconclusive,2023,06,08,177.899994,180.839996,177.460007,180.570007,179.859741,50214900
AAPL,2023-06-07,19:57:19,true,2023,06,07,178.440002,181.210007,177.320007,177.820007,177.120544,61944600
AAPL,2023-09-25,22:15:41,false,2023,09,25,174.199997,176.970001,174.149994,176.080002,175.624237,46172700
AAPL,2024-01-23,21:50:28,inconclusive,2024,01,23,195.020004,195.750000,193.830002,195.179993,194.931259,42355600
AAPL,2024-02-01,21:39:47,inconclusive,2024,02,01,183.990005,186.949997,183.820007,186.860001,186.621872,64885400
AAPL,2024-02-08,03:57:25,inconclusive,2024,02,08,189.389999,189.539993,187.350006,188.320007,188.080017,40962000
AAPL,2023-10-01,14:19:27,true,2023,10,01,172.020004,173.070007,170.339996,171.210007,170.766846,51814200
AAPL,2023-09-12,23:27:07,inconclusive,2023,09,12,179.490005,180.130005,174.820007,176.300003,175.843674,90370200
AAPL,2023-05-16,22:19:34,inconclusive,2023,05,16,171.990005,173.139999,171.800003,172.070007,171.393173,42110300
AAPL,2023-10-11,05:20:06,false,2023,10,11,178.199997,179.850006,177.600006,179.800003,179.334595,47551100
AAPL,2023-06-08,18:35:26,inconclusive,2023,06,08,177.899994,180.839996,177.460007,180.570007,179.859741,50214900
